mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,ID,iPSC-T1R1,iPSC-T1R2,iPSC-T1R3,iPSC-T2R1,iPSC-T2R2,iPSC-T2R3,m15-T1R1,m15-T1R2,m15-T1R3,m15-T2R1,m15-T2R2,m15-T2R3,mESC-T1R1,mESC-T1R2,mESC-T1R3,mESC-T2R1,mESC-T2R2,mESC-T2R3,number_of_observation_per_peak
218.1081185,218.107907,218.1083217,148.929,144.405,150.219,694,215696.1068,330099.2734,416088.0073,65722.05623,NA,67734.45394,NA,407952.0589,334947.6274,NA,NA,NA,440750.8405,364276.4687,310531.9817,69424.84574,NA,NA,11
219.0750363,219.0747267,219.076036,606.061,603.041,609.572,695,31185.97671,32808.81976,40348.50892,18359.93864,NA,NA,29759.44574,23804.41111,35463.7462,NA,15569.39751,NA,33922.60302,29510.39145,38203.48747,NA,NA,NA,11
335.8952272,335.8941668,335.895899,605.394,604.271,608.88,696,44546.09381,36411.82115,41798.87086,NA,NA,NA,57436.04214,47551.38664,54866.8553,NA,73511.76296,65530.59821,49009.38406,56572.84416,NA,42708.81906,NA,NA,11
418.894409,418.8938728,418.8953638,606.417,604.153,609.726,697,40940.07921,30629.02619,32738.7658,NA,NA,NA,41311.2827,NA,39488.58813,37515.76092,40672.02502,NA,34696.46958,46434.15924,NA,NA,38450.4436,35631.71253,11
432.4196546,432.4188999,432.4202863,106.062,104.75,106.802,698,63494.73157,NA,66643.74035,NA,NA,54642.37848,29153.75759,21624.98673,NA,NA,NA,NA,81229.19497,81515.67406,76673.413,132122.7165,47161.95684,108615.4062,11
442.3528187,442.1245065,442.3543704,99.777,88.353,117.717,699,479978.6789,434017.0357,417514.5228,58634.26171,NA,NA,457725.8044,439685.3919,520578.6629,NA,NA,341192.6949,21469.75411,452088.1526,718930.7634,NA,NA,NA,11
461.3245917,461.324213,461.3635205,98.563,98.38,153.151,700,1275180.291,1199505.478,1058073.827,NA,NA,23737.17695,1442456.876,1494702.118,1556997.04,NA,NA,1830581.258,1093545.659,1041345.847,1627860.306,NA,NA,NA,11
465.3169524,465.3150621,465.3172086,407.312,392.496,412.942,701,NA,NA,NA,NA,39179.08934,39566.11672,50207.44232,14784.46717,51938.47123,49959.52067,53008.66396,42486.26457,NA,NA,NA,70452.13331,76737.59963,69576.97549,11
470.3839287,470.3833363,470.3857731,98.563,98.004,100.138,702,677183.0611,707652.6311,638669.4738,NA,NA,NA,713985.8506,710947.0404,776564.3653,592081.1537,NA,590792.366,749144.1138,710049.6276,981342.4328,NA,NA,NA,11
494.5653418,494.5648789,494.5660798,196.798,168.921,202.334,703,NA,37292.08352,144317.1668,69790.18917,150998.9723,46243.63885,26462.1422,78540.37099,45647.11805,NA,61500.47775,NA,NA,33572.40059,NA,NA,43638.94015,NA,11
497.3954909,497.3949974,497.3973577,98.523,98.061,99.783,704,976429.6774,896265.2821,663334.9091,NA,NA,NA,1004356.732,963571.3064,934070.7516,435074.9855,NA,370810.1708,977841.7458,918033.8294,1344358.176,NA,NA,NA,11
505.3890838,505.3882524,505.3895218,170.037,169.45,178.221,705,NA,NA,121201.1635,95496.72973,186719.1006,143451.5355,NA,21562.71353,NA,79993.5745,178893.9774,169977.3974,16771.65366,NA,29775.92443,NA,60949.70167,NA,11
519.3250223,519.3241533,519.3251872,672.932,670.705,674.58,706,18993.90104,NA,NA,60745.41328,42309.69225,50832.01395,40819.26575,44784.83626,NA,NA,110529.0878,94281.74003,NA,NA,39298.71891,NA,109101.0903,96563.41144,11
579.4259376,579.4252581,579.4271756,233.078,230.687,241.569,707,NA,NA,109442.1096,78779.40821,141673.2673,140447.6466,NA,NA,NA,75930.05213,147780.8951,141744.1642,NA,44122.26055,NA,60983.66431,45811.15879,36112.83625,11
579.9277504,579.9268203,579.9305532,233.872,232.2,243.6,708,NA,26392.96757,NA,55500.31324,88596.89995,80774.8274,NA,18499.27126,12734.98084,51909.51367,92798.72955,85280.18245,NA,28650.00356,NA,34691.19233,NA,NA,11
583.507847,583.5066914,583.5084342,214.769,211.847,215.944,709,14398.39793,NA,13755.66644,40585.24185,41574.65534,37518.16672,NA,NA,NA,NA,NA,28135.68407,31482.02748,NA,28256.75528,50240.33312,55188.21521,43395.32395,11
605.5490662,605.5483875,605.5494176,124.965,118.276,133.901,710,955604.6031,NA,412116.5672,NA,NA,NA,491498.2631,NA,431854.8693,205260.4634,220623.0527,214110.4838,326793.5353,347971.319,NA,214914.3201,NA,211852.7476,11
608.4638834,608.462647,608.4649109,653.611,650.494,655.226,711,NA,27876.93092,30222.14189,NA,NA,NA,NA,18750.41768,44032.01422,44378.67478,44822.64995,NA,68965.15122,68212.31391,NA,59762.0614,68586.62238,61850.90691,11
609.5233688,609.52004,609.5238346,209.739,116.092,212.846,712,NA,25523.58062,NA,NA,55999.62846,48394.89249,NA,8298.023877,NA,41613.29185,49982.26198,38399.32148,NA,38838.69733,NA,57671.99298,67436.77769,55040.98068,11
614.8475635,614.8457978,614.8480882,606.207,604.153,609.315,713,NA,54079.23716,66958.08636,93867.71694,NA,88202.2064,NA,61842.45597,80781.49705,113569.9611,123000.0165,NA,90352.9604,NA,88753.75285,84816.09419,NA,NA,11
646.4677085,646.4654619,646.4795373,310.002,233.045,317,714,9423.988919,13890.47075,32363.61432,35614.43781,49764.32373,61628.44439,NA,7336.169452,NA,NA,65431.74814,NA,NA,NA,10629.12667,NA,21532.58029,36013.25019,11
653.5496303,653.5483655,653.5506779,155.177,116.997,217.94,715,NA,NA,NA,88999.91569,23132.89165,90982.00556,NA,NA,115087.0329,64736.1051,61559.00783,57829.52526,163884.9155,NA,NA,92219.19586,196892.0225,116217.286,11
684.5647182,684.5587938,684.5771641,115.091,113.144,205.484,716,NA,124265.4949,180618.5244,56102.27273,NA,86390.67631,130997.9409,56581.24176,110724.8186,55184.85246,NA,85719.58839,118680.0864,135501.4622,NA,NA,NA,NA,11
690.5615199,690.5605138,690.5625026,647.663,645.11,649.216,717,71110.81669,67340.94751,NA,60989.46018,69681.85117,NA,59615.62141,NA,38089.82659,NA,NA,NA,108639.9452,110825.3936,93871.59329,NA,98675.64779,77854.19584,11
697.5245664,697.5237246,697.5255537,649.394,646.042,651.163,718,36948.33995,NA,NA,NA,51107.06814,51266.27639,37545.40804,NA,NA,67761.94712,55175.54025,NA,62648.37597,60827.13401,32788.94848,58011.73833,94008.00818,NA,11
706.5846086,706.5820641,706.5927984,642.512,635.121,646.243,719,101482.517,78986.43592,80027.70232,NA,NA,NA,151336.1096,55330.84456,109994.2126,NA,NA,NA,79156.41355,86912.30461,117791.3892,NA,112262.0025,96239.69478,11
708.4888879,708.4875391,708.4893558,138.46,137.228,141.283,720,283531.6388,NA,134154.6889,131134.4672,87450.01525,46268.72307,56689.9848,72958.70801,NA,NA,63490.69167,NA,NA,41878.77296,50387.89668,43003.51537,NA,NA,11
709.8310933,709.8295085,709.8319675,606.596,604.153,609.726,721,NA,26278.2002,NA,53138.45466,NA,53749.70721,NA,36254.66647,57860.06704,72683.78187,78755.38112,NA,52762.82899,NA,NA,47825.51283,57755.87997,51821.77399,11
711.5397597,711.5389898,711.5410403,646.887,643.463,647.794,722,61614.68613,51858.88074,NA,62586.15563,66711.39334,64970.00732,NA,NA,NA,NA,38952.54944,43142.18574,NA,NA,68217.56129,60466.65839,108159.3013,86716.92856,11
717.5610472,717.5594833,717.5622508,490.338,486.323,492.955,723,NA,NA,NA,88709.72935,87693.88963,80285.85064,51614.3027,48097.69691,NA,NA,139678.4146,117711.1742,NA,119826.1908,NA,176545.9008,202050.4232,178364.1451,11
725.8028712,725.781765,725.8055472,608.935,602.922,646.243,724,42189.85068,NA,NA,NA,22181.06431,19700.33694,21608.88683,NA,41585.68493,42357.58839,48710.02773,44956.63621,24247.05563,NA,47816.15175,NA,87923.76973,NA,11
741.5508481,741.5148536,741.5638393,535.0495,475.901,573.868,725,NA,89467.4418,NA,112664.4439,124441.7617,33999.66206,NA,NA,NA,181111.037,150453.9311,NA,NA,71080.66608,91622.53216,104439.7986,139480.0547,126583.0805,11
754.7706079,754.767276,754.771278,523.615,519.346,530.864,726,36006.32343,NA,17948.4426,90798.9412,66267.67741,82610.54532,NA,NA,NA,110401.7883,116941.2113,118049.0306,NA,NA,NA,83832.03523,75974.21935,90097.99991,11
756.0435994,756.0371757,756.0453613,524.419,511.297,550.974,727,107584.151,NA,118612.4961,94635.35277,NA,79744.58888,62245.10211,40827.63233,NA,81210.17187,NA,NA,106947.1997,133686.1437,NA,NA,100835.4836,80670.57976,11
760.9435813,760.8724221,761.0769677,507.421,499.146,609.21,728,NA,11193072.69,NA,1232108.877,NA,NA,14332911.7,8642618.034,352045.9405,1129976.782,1079927.24,NA,13459179.72,14899.40006,NA,NA,1253159.735,1040458.107,11
785.5116754,785.5105714,785.5537524,108.268,103.495,124.965,729,22745.16629,NA,NA,238022.7174,188263.3707,223620.5764,NA,NA,15210.67522,NA,69267.34705,62479.08791,25223.70255,NA,NA,232339.8111,303677.2718,255895.9906,11
796.6122159,796.6069451,796.613735,473.89,466.618,475.444,730,287330.2442,NA,318360.31,381897.5952,368617.284,NA,NA,170806.4277,NA,288116.7191,317605.787,279680.6233,NA,NA,NA,521568.879,753973.151,543373.0882,11
803.5380266,803.5116454,803.5403862,608.607,564.786,612.392,731,130487.1254,119888.025,118111.4193,NA,124914.4036,107618.6048,48944.36415,NA,13547.44459,NA,NA,NA,216370.5463,138493.4743,189886.813,NA,158455.1579,NA,11
815.6906016,815.6890334,815.6951965,632.4885,625.225,633.914,732,117117.0021,110960.7931,122848.8736,36269.30374,NA,46422.93032,116681.3012,NA,96786.84311,NA,NA,NA,65521.14372,67183.16302,62631.53779,NA,53880.39683,NA,11
817.5530748,817.5511538,817.5541913,218.702,216.173,222.063,733,24814.35073,59513.19599,44278.10989,NA,54321.94718,54763.99672,36246.04302,NA,NA,NA,54574.49823,NA,54691.28113,52542.85068,38613.08921,49574.4485,NA,NA,11
822.7782132,822.776547,822.7799697,606.207,604.153,608.65,734,50551.96807,NA,NA,79187.73182,NA,NA,78984.58909,65385.77209,96020.89905,178552.6789,216650.7927,195270.3352,102949.7836,102774.6756,NA,NA,73802.29614,NA,11
839.5576626,839.5177436,839.5757268,554.0175,513.056,590.831,735,79122.72273,90850.73724,70319.81149,112334.9459,NA,NA,58154.1392,40973.78874,NA,92879.69219,NA,39390.43514,90350.34313,101077.4776,NA,NA,136893.1653,NA,11
842.6238076,842.4853162,842.6265197,594.636,568.174,616.268,736,100313.7911,99589.6746,173556.4334,NA,128964.4019,109329.9987,126854.0269,46958.31818,NA,NA,NA,NA,99945.23721,173338.8646,114970.8358,NA,NA,131320.732,11
849.5083953,849.5068982,849.5889763,104.892,100.138,210.881,737,27868.04918,NA,8279.446074,205067.3315,176137.6806,168862.4455,20493.98113,NA,NA,NA,NA,NA,NA,20417.27071,95200.0873,260533.2281,358726.6003,285829.0733,11
851.3982688,851.2493772,851.3994612,104.75,95.707,106.733,738,151092.8779,NA,150001.8135,NA,NA,NA,80544.2966,71628.33265,NA,19494.0641,181912.589,128064.1789,168268.2082,27974.49508,23081.09486,355376.8049,NA,NA,11
854.5828175,854.5798915,854.5834373,157.455,156.042,164.401,739,NA,NA,NA,26248.55509,58913.0276,39711.86525,NA,NA,10232.95223,21441.07917,29401.90237,27169.40969,17296.7034,NA,NA,115634.4588,49246.06731,96853.26933,11
864.7633926,864.7621067,864.7666358,605.353,604.153,609.315,740,45519.74488,38965.92089,46462.09768,21719.59683,NA,19202.945,61281.04873,46844.3949,66838.35119,24026.47195,NA,NA,69768.30464,NA,58143.17045,NA,NA,NA,11
867.5159746,867.5150988,867.5373124,103.564,99.773,117.768,741,99979.13938,81651.94857,NA,NA,139740.064,129102.9088,18073.03279,NA,NA,NA,NA,NA,178164.7993,163212.3613,148292.1618,174577.0629,189734.1561,145953.9635,11
867.6616427,867.5432386,867.6644276,447.1,442.969,517.462,742,NA,25041.50718,21310.9942,29852.72191,40289.94198,NA,144889.4847,NA,NA,NA,37174.09037,NA,295208.5886,NA,24216.01102,60029.29486,63307.11225,57678.89148,11
869.5307458,869.5290327,869.5454258,104.341,100.93,118.109,743,15269.14885,60038.20235,65915.60801,83496.28266,102564.3193,83334.82499,NA,NA,NA,NA,NA,NA,NA,110725.7895,99930.24501,108829.5461,124384.0299,100640.839,11
886.5512392,886.5479388,886.5528174,156.122,115.078,158.821,744,NA,96748.85975,NA,62557.12881,43776.88475,53575.79825,50542.89665,NA,51515.57847,68771.52823,61197.75406,NA,NA,NA,57542.96143,52606.41777,NA,65114.43359,11
890.502297,890.50059,890.6406188,101.34,98.38,111.915,745,NA,59017.81107,55380.70814,37475.00336,125599.892,110185.4578,NA,NA,NA,NA,NA,NA,141199.7514,129453.8295,118889.7671,165833.0459,210242.4647,168794.1362,11
893.5671615,893.5288412,893.6810406,482.428,420.807,527.795,746,48380.5651,83685.49283,NA,11731.26883,NA,25130.36791,54805.09733,13855.93026,75618.98143,NA,NA,NA,23974.90532,31718.36796,29367.60755,23822.3398,NA,NA,11
965.7165471,965.7155744,965.7174287,174.764,173.015,180.082,747,NA,14138.94451,47149.29163,44091.33956,101088.4765,65036.64862,NA,NA,NA,40427.68709,75206.80418,70764.91219,NA,12508.93898,NA,24207.6927,23331.00075,NA,11
988.780426,988.7748739,988.782901,605.104,604.153,609.315,748,53077.80384,34408.36254,NA,78892.45742,NA,82169.2167,51795.72453,29577.31293,68544.1822,NA,101708.1833,90729.63232,NA,NA,51362.12168,NA,91444.43553,NA,11
1068.785814,1068.775481,1068.787775,605.104,602.922,609.315,749,NA,24058.42341,NA,58965.46467,NA,59543.19659,28489.37401,16545.37392,34689.10351,NA,55308.47142,NA,NA,29818.72342,NA,44878.87067,72184.73915,58852.84767,11
1121.818123,1121.81636,1121.819449,527.233,521.397,549.364,750,29978.31713,NA,27300.28549,59250.38537,NA,NA,21025.68798,NA,NA,70046.25274,64606.39328,69874.35556,34921.25503,21613.55124,NA,NA,57638.25613,65252.67761,11
1125.826563,1125.822968,1125.827838,208.626,205.336,218.262,751,15868.84356,32570.15734,76957.65335,120060.2587,NA,178428.9504,NA,NA,NA,94095.08308,NA,199526.6996,NA,19458.68341,NA,71197.10168,72616.89237,36056.18273,11
1134.828489,1134.82526,1134.831441,518.086,513.412,530.888,752,22873.43799,NA,NA,50364.42013,NA,40118.00408,37906.12918,NA,NA,22244.04795,49394.73322,39180.58659,NA,35266.73096,23486.36109,NA,38895.92053,36612.93507,11
1148.841799,1148.840947,1148.84583,508.923,503.796,518.842,753,58294.96839,NA,27187.7311,51499.346,35403.17212,38992.26899,56530.97685,34126.18493,NA,34800.3319,33722.88072,NA,NA,NA,NA,NA,45533.68386,33779.22846,11
1175.36022,1175.357325,1175.362487,495.524,493.01,499.224,754,43158.12497,NA,43145.25936,34668.06404,NA,33280.82038,55933.79397,31537.79996,NA,27598.06011,NA,29468.54217,NA,42592.6143,NA,32425.59309,NA,26703.59114,11
1187.864108,1187.86261,1187.866946,486.748,483.749,489.883,755,24394.94929,NA,23948.30553,NA,NA,24456.57625,NA,24519.40451,36472.73324,25024.85377,NA,27406.0744,NA,24472.85418,25708.31249,22807.22444,20820.0936,NA,11
1188.870209,1188.867907,1188.873765,489.486,486.3,490.909,756,NA,NA,30941.72864,26054.47943,22739.72261,NA,NA,40975.29721,62303.20189,25993.09587,21753.39333,26485.23333,NA,NA,17474.35269,21682.4045,21139.54424,NA,11
1194.816613,1194.814891,1194.818228,95.499,94.255,96.458,757,NA,NA,NA,123090.375,133570.9357,NA,27184.78631,NA,30661.28216,125403.3391,197968.1464,157608.4566,23970.69685,NA,NA,132037.6891,91638.81402,70093.00326,11
1201.879247,1201.874616,1201.880053,481,476.479,483.77,758,NA,17990.42908,NA,70606.0764,60947.91387,74528.0253,67088.3512,NA,NA,92709.28882,NA,91031.85649,23207.94677,NA,22535.86401,59335.7145,NA,57659.8297,11
1465.103801,1465.099603,1465.104923,521.129,515.837,549.364,759,20260.23285,NA,15872.98608,104800.2021,157897.0069,115592.6586,NA,NA,NA,405538.862,538225.412,331646.1617,41172.1154,NA,NA,NA,210642.1973,194073.5915,11
1472.045034,1472.039472,1472.088962,213.66,210.382,224.679,760,11811.28024,9816.301572,NA,37776.30904,NA,39164.29682,NA,NA,17144.70064,NA,NA,NA,18027.83606,23314.42431,17904.60246,60491.47094,61306.08211,52424.74308,11
1474.060691,1474.056837,1474.097546,213.349,210.382,227.24,761,NA,NA,NA,77015.41877,101676.6136,NA,NA,NA,10759.27028,54575.81956,NA,56049.22626,39987.69558,45648.93078,34567.97591,137629.1811,156649.3843,119496.5159,11
1486.082699,1486.077955,1486.083861,521.886,514.158,530.888,762,100260.6841,NA,57295.42342,NA,262671.6872,288431.5333,69700.42393,36370.60739,NA,402411.7153,437171.3238,407743.7785,NA,NA,NA,NA,268490.917,288125.3789,11
1494.139229,1494.136774,1494.142628,511.633,501.476,520.233,763,50536.8685,NA,48781.78156,149460.037,176742.846,NA,52226.66972,15536.71619,31508.76463,255072.871,NA,268773.7558,NA,NA,NA,NA,294265.172,197771.2427,11
1503.09314,1503.087184,1503.094728,211.678,208.205,212.917,764,11927.32375,NA,NA,51935.93115,78949.99274,62723.85141,NA,NA,NA,45656.95964,NA,54550.14134,24776.2406,22116.8976,NA,92661.44398,96561.63887,70469.72294,11
1504.098879,1504.040503,1504.10144,212.431,208.695,229.918,765,NA,3722.358206,NA,35731.07971,50258.50767,33775.69754,NA,NA,10857.11673,27267.21106,17862.71286,35780.40993,NA,14050.30002,NA,62788.71878,60510.98567,NA,11
1512.099645,1512.092617,1512.103732,510.72,506.116,521.037,766,68394.78068,NA,67697.41836,126609.24,69483.82321,94673.86267,68097.52755,21172.14524,NA,76489.9081,95813.98132,98176.44094,NA,NA,NA,NA,97855.36268,NA,11
1516.123468,1516.120614,1516.133478,510.137,503.522,515.254,767,211423.2968,NA,190928.1418,NA,265257.0392,NA,180568.098,80608.6383,NA,322765.7271,255206.8265,208337.7704,NA,245329.7765,160672.5227,NA,NA,273609.2445,11
1525.0789,1525.068808,1525.080089,209.463,206.771,211.526,768,NA,19276.50667,NA,49940.4267,58483.75972,NA,NA,NA,NA,41785.39823,50676.35572,39912.26327,NA,21983.1529,21786.81827,67276.31462,69866.02909,53330.299,11
1536.088886,1536.04155,1536.093928,219.968,206.066,224.035,769,NA,NA,18434.53575,NA,68923.4975,72585.52847,17749.77354,NA,NA,52569.55635,67187.00957,41756.5242,23421.04533,5262.591566,NA,NA,88759.86235,54410.27837,11
1543.087856,1543.077337,1543.090286,215.553,212.569,218.097,770,19877.52067,23848.41598,NA,37849.68702,35416.68043,42371.70545,NA,NA,NA,38147.19595,43799.19609,34165.87796,NA,NA,NA,47742.41425,54343.55643,43094.19799,11
1554.149646,1554.144058,1554.174362,494.2935,476.537,499.224,771,46988.55177,47279.13316,NA,NA,46762.17867,62906.1512,NA,50847.642,74554.38856,56990.00741,NA,61118.11921,NA,NA,NA,62660.74725,50186.45221,60448.17188,11
1557.155108,1557.140854,1557.185473,497.712,474.386,505.82,772,23536.93888,36130.92986,NA,41077.58899,24526.50756,33949.638,NA,13095.11392,25031.11706,NA,31768.95094,NA,43359.73728,NA,NA,37686.9175,NA,17593.56835,11
1558.07759,1558.062734,1558.080766,219.522,216.942,222.118,773,34552.39563,NA,NA,NA,57226.1836,61299.64073,NA,NA,25002.02896,55973.85772,65836.12246,57690.55526,23559.90383,39193.58589,NA,54387.68473,79761.02223,NA,11
1560.187699,1560.090387,1560.198301,489.889,486.044,519.379,774,NA,NA,NA,NA,54330.54288,NA,9587.684749,7676.359662,16853.48518,79021.65533,99710.59272,66250.3644,NA,10637.19224,NA,46942.64737,56577.9319,40842.97743,11
1590.143365,1590.13876,1590.157796,471.721,467.683,484.411,775,79971.23662,52877.6321,72712.82745,98617.49622,76598.9542,87561.44779,12591.94699,NA,NA,57183.21835,68433.8787,NA,NA,118210.9471,NA,183460.6155,NA,NA,11
1626.162751,1626.112204,1626.201796,455.702,447.178,499.245,776,13717.13358,8962.803879,NA,NA,48047.22018,37709.13287,NA,NA,20770.05987,NA,19501.01082,NA,33705.05657,39656.13004,36331.15679,53185.81172,NA,61907.69853,11
1627.163978,1627.11428,1627.172876,457.8455,447.178,496.745,777,35680.15704,NA,12360.78608,33643.32468,NA,NA,33625.29833,NA,NA,NA,16523.02786,NA,21236.62482,30506.62768,22992.30301,51478.83146,44760.38551,52285.84439,11
1665.162154,1665.156384,1665.165145,450.562,436.296,456.88,778,NA,NA,12178.56106,32794.53426,39515.85787,35025.33808,NA,NA,NA,29648.98981,39197.24052,23110.21296,22773.57965,NA,19797.72232,53906.92073,45006.83802,NA,11
136.9403326,136.9398325,136.9404874,606.596,604.612,616.408,779,5311303.958,4950062.02,5710710.716,NA,2392963.057,NA,NA,5387335.425,NA,NA,2977440.459,NA,6616243.656,6460605.137,6474624.608,2314852.893,NA,NA,10
138.9383723,138.9380862,138.9384944,605.451,603.804,609.22,780,760212.257,711820.2524,820766.1415,NA,421079.7816,NA,712739.4196,799241.0114,NA,NA,NA,NA,956161.1777,966123.4886,868813.0462,428840.4519,NA,NA,10
198.1597277,198.1596674,198.1598474,875.9875,874.701,884.264,781,1800523.326,1749825.556,1704636.878,NA,NA,NA,1767586.462,1753646.87,1672100.763,1166328.622,NA,NA,NA,1701047.017,1942738.407,1158756.746,NA,NA,10
204.122681,204.122314,204.1230136,782.5245,778.094,782.978,782,108253.6482,95755.81695,NA,NA,93808.35392,80243.47306,244508.4197,NA,292899.3909,NA,134034.7568,NA,265875.4938,271536.2016,247900.9333,NA,NA,NA,10
215.1251826,215.1248749,215.1262095,124.78,119.866,125.81,783,21646.85821,206976.8166,95594.73455,44904.33192,NA,NA,72340.50378,NA,82664.09302,NA,NA,NA,52807.56803,141980.8056,112739.7993,30666.57132,NA,NA,10
217.234668,217.2345469,217.235819,148.9265,144.674,150.211,784,46413.67117,89594.68295,125774.9041,NA,NA,15127.03033,60938.57809,111969.4935,81417.05461,NA,NA,NA,117880.667,96361.37994,74415.48459,NA,NA,NA,10
